comment,label
Bagi tasya  murah tp tetap aja ga terbeli dan hrs mikir 100 x mau beli. ????,-1
Kyk kurang fokus ya kak Tasya kali ini??,-1
Jiwa missqueen ku bergejolak ????,-1
ternyata bare face nya ga sebagus itu??,-1
Kak udah nyoba tp hasilnya ngak sebagus kakak ??,-1
Alisnya miring kak. Yg 1 menjulang yg 1 datar,-1
Banyakan ngomong????,-1
Aku koq pake bb crem wardah yg lightening tapi hasil di wajahku gak terlalu cerah ya apa tdk cocok yaa,-1
samaaa bgt kaa bekas jerawat aku kek ngitem gitu,-1
Duh aku teracuni??,-1
Alergi apa kok jerawat banyak amat????????,-1
Lu mulu yg timbul di beranda heran gue,-1
Setiap ngikutin makeup nya muka ku selalu timbul flek putih,-1
Ka ada produk lain ga seperti wardah soal'a klo aku pake produk dr wardah pasti si jerawat ku tambah byk...,-1
Emng bnr .kebanyakan ngomongnya,-1
Kebanyakan ngomonh?,-1
Bruntusan jadinya permukaan kasar tidak bisa ketutup sama make up kah kak?,-1
Relate kaaa sama banget padahal bekas jerawat woyy bukan jerawat,-1
Terlalu kebnykan gaya riview      ya,-1
Hebohhh bangetkayak kompor bledug....??,-1
Tolong jangan pake motif garis2 di depan kamera apapun. Sumpah bikin pusing liad nya...,-1
Pernah nyobain eyeshadow nya Focallure yang pas awal awal focallure booming di INA baru beberapa bulan langsung ngerasa kapok. Mataku selalu perih setiap pakai eyeshadow jadi gak pernah mau pakai produk focallure apapun lagi. Beruntung kalian yang cocok sama focallure karena harganya murce.,-1
Gak worthit sihhh jelekk. Lipstiknya berart dan foundationnya juga berat,-1
Racun,-1
Sulit di temukan di toko kecil,-1
aku pernah pake baunya agak nyengat trus gatel di kulitku dibagian hidung .. kenapa ya?,-1
Pas di jadiin masker agak gatel gt,-1
Kak ak klau pakek bedak MARCKS kok selalu muncul flek hitam/jerawat ya. Klau bolh tau knp ya? Apa wajah ak gk cocok?,-1
Kalo aku pake bedak tabur suka tumbuh2 gitu kenapa ya?,-1
bedak marcks g cocok u kulit kering hati2 y,-1
Ko aku pake bedak mars malah gatal gatal kenapa ya?,-1
Kk kalau ak pke bedak marskmalah jerawat ak itu tmbah banyak,-1
Kak kenapa bedak barck d wajah rasa nya perih dan bau obat,-1
Kak Kalau Perih Itu Kenapa Ya?,-1
Aq ga cocok pakai marcks ..kenapa ya...? Ada yg ga cocok juga gak?,-1
Apa cuma aku yang gak cocok sama bedak ini??kulit aku itu kering banget sampe sensitif banget kaya kulit bayi dan ini itu partikel nya terlalu kasar buat kulit akuini gak bikin kulit aku iritasi atau jerawatan cuma ini bikin kulit aku kering banget sampe finish nya itu kaya gradakan gitu kulit aku apa lagi di bagian yang dry itu jadi kering bangetdan bikin kulit aku dehidrasibahkan kalo aku pake nya di seret2 itu bakal jadi merah kulit aku jadi iritasibedak ini gak work sih kayaknya di kulit yang keringkarena kakak dan teman ku kulitnya kering juga its not work for they topadahal banyak banget yang suka cuma its not work on me??,-1
Aku gakuatt sm baunyaa:(,-1
pake bedak ini napa bisa gatel di wajah qu,-1
Pengen banget pakaitapi kok kering dimukaku,-1
Kulitku kering kak pake bedak ini malah tmbah bikin kering banget,-1
kulitku berminyak klu dandan nga bisa tahan lama ..????,-1
Apa cuma gw yang gak cocok sama bedak marcks...,-1
Kalo pakek bedak maks aku jerawatan??????,-1
Tapi ttp aja klo buat muka berminyak mah susah luntur trus klo pke tebel2 jdi kaya tante� rempong atau cabe2n baru jdi??????,-1
Cuma nggak tahan sama baunya yg nyengat bgt,-1
ih sama,-1
Aku pk marcks jerawatan kak. Ga cocok x ya,-1
Aku juga ga suka the originote kak??,-1
Baru kali ini ada salah satu produk yang mampu kubeli??,-1
Aku udah pakai semingu tpi masih hitsm,-1
Aq pake cream siangnya ngedempul apakah karena kebanyakan ya,-1
Tapi crem siangnya kok baunya apek ??????,-1
pengalaman aku beli  bau kimia smua ak gsuka :( ???? dn blm bpom jga,-1
Takut merkuri,-1
Mukanya kuning,-1
Di aku malah emina liptint kering parah sampe garis bibirnya bisa kebelah gitu apa sih gimana ya.. kayak pecah gitu bibirnya sangking keringnya perih bgt??,-1
Gua pke g ngaruh samsek?? mlh muncul jerawat & bruntusan skrg stop pemakaian ??,-1
Oksidasi cushionnya parah gak?,-1
yg cushion packaging biru itu selain shades nya sedikit juga bikin kulit ku gatal gatal dan ga nempel ke kulit pokok nya traumatis,-1
Di muka saya ngk cocok karna blm BPOM,-1
Kamu mau yg waterproof maskaranya packing nya yg warna pink itu bgs  tpi klod i pake aku lama� tu serasa gatel di kulit,-1
Menurutku lameila mascaranya kurang banget. Aku bli brpa jenis mascara lameila hasilnya ttp sama ga bkin lentik  tp malah lama keringnya luntur . Kalo d hapus perih bgt.,-1
Aku pernh beli lameila eyeshadow langsung ku buang pls disitu pas tau klo dia ga BPOM.. lngsung terbuangg,-1
Dear me di aku knp selalu bikin bintik2 kaya ada airnya gitu ya di bibir gatel bgt lagi:(,-1
"Nyoba ss azarine yg ijo sama physical dua""nya sama"" matte sampe bikin kulit ketarik ntahlah mungkin aku yg salah makenya tapi bener"" bikin kering sampe berasa ketarik",-1
Annesa yang putih itu udah putih unguuuu terus kalo keringetan LUNTURRRRR hixxx,-1
Labore emg mahal bgt sihh ?? dompet gw nangis,-1
Kualitas videonya bikin sakit mata kayak keterangan ato gmna  kurang real warnanya,-1
jujur gue gksuka bgt banyak BACOT:),-1
Banyak bacot .,-1
"Dih cempreng bgt seh teriak"" melulu",-1
Wajah asli nya jelek bngt..,-1
Kak indira tambah gemuk,-1
Bacoott..,-1
Gendudd amaad sekaarang?? indira,-1
Ancur mukanya jerawatankarena sering ganti2 make up,-1
Gendutan kk,-1
Jangan triak2 Napa,-1
Aku pke skintific langsung muncul jerawat mendem gitu 3 hari pake jerawat yang muncul 3 juga??,-1
Kebanyakan ngomong sama complen terus kalo gak mau beli gak ush jelek jelekin Nivea mizzu sama tasya farasya,-1
Emina langsung timbul gede gede jerawat gua,-1
Gue malah gakuat pake emina soalnya baunya kurang suka plus kerasa bgt pake sunscreen jd ganjel muka rasanya wkwkwk plus gue anaknya cepet keringetan sekali kena panas jd makin ngucur dah tu,-1
"But emina bikin kusam di gue :((
Pas SMA pake emina sering dibilang ga mandi :(( apalagi kalo udah siang wow dekil.",-1
Pake Emina aku auto jerawatan parah??,-1
Yaampun demi apa nomor satu paling bagus???????? muka gua sama temen temen gua pake tu emina jadi gradakan kagak cocok padahal kulitnya sama sama oily bahkan ada temenku yg kulitnya kering juga gk cocok pake sunscreen emina??????,-1
emina bikin gradakan di guaaaa,-1
Ap cuma aku sendiri kalo pake emina sunscreen jadi kusam item bruntusan minyakan ??,-1
ada yang gak cocok sama sunscreen lacoco gak sih tipe kulit aku sensitif berminyak. pas di pake tuh besoknya langsung tumbuh jerawat banyak bgt,-1
too bad emina make my skin jd malah gelap:(,-1
Aku pake wardah yg kuning ... sumpah berat dan berminyak bgt bikin muka kusaaam!! pdhl aku pakenya cm sedikit ?? sempat pake juga sunscreen wardah yg lama yg packaging putih dan sama bermiyaknya??,-1
"ss emina alcoholnya kenceng bgt ka:"") suka perih disekitar mata gitu
buat konten tentang ss yg ga perih di sekitar mata dong kaa",-1
Tim ga cocok sama sunscreen emina karena bikin berminyak banget,-1
Emina bikin jerawat an,-1
Gue berminyak bgt pakai emina dan jadi agak breakout karena ada ethanol nya :),-1
Bawel amat,-1
Jelek loe...,-1
Bacot lu ..,-1
eyeliner my darling mudah luntur,-1
Cerewet amat....,-1
Muka loe pun jadul... ??...,-1
Ngomongny trlalu lebay ??,-1
alaaaaaayyy,-1
Bener banget MAC foundi yg ini gak bisa diajak susah kayak pas lagi keringetan ??,-1
Aku jg ga suka MAC foundation ?? baunya ga enakkkkk huhuhuhu,-1
12:57 next video sebelum tutup tahun buat cerita pengalaman horror Lifni. ??,-1
"Sama kak gue juga takut hantuu ???? udah sih gue liat video ini malem"" pulak ????",-1
Mau bilang powdery jd bedak-y,-1
Lifni be like : capek 1 thinking mulu negatifaja sekali2 Meanwhile gue...: capek nagetif thinking mulu sekali2 pengen 1,-1
Suka bgttt ka livnii dgn review jujurrsemangattt teruss kaakkk,-1
Mau beli gak jd ahh.... balik lg ke awal maybeline lg aja,-1
Hoodie oldnavyy ??,-1
Ternyata memang bener si nyx ini ga bgs.. Begitu jg di aku.. Trll kering bgt pdhl kulitku berminyak.. Sampe2 dia beku di saluran pumpnya jd ga mau keluar produknya..Tp akhirnya ku akali dg campur ni fondi sama bourjuis healthy mix serum supaya ga kering bgt dan untungnya cocok.. Jd ni fondi bisa kepake dehh????,-1
ganyambung sama videonya tapi mau bilang kalo gue penasaran banget gimana bagus curlsnya kakak kalo di biarin panjang ;-; UwU sumpah penasaran dan mau nanya juga. rambutnya di pendekin karena ribet ngurusnya ato nggak tau cara ngurusnya ato karena suka aja? kalo yang ke 2 gue ada saran youtuber kak dia profesional di bidang rambut curly nama yutubnya Manes By Mell soalnya serius penasaran banget gimana makin cantiknya kakak kalo rambut curlynya di panjangin T^T,-1
Mac sama kek wet n wild asli patchy banget. Muka gw kalo dideketin ky kulit gw belang2 krn kena keringet foundinya ilang. Jelek banget kek penyakitan wkwkwk.,-1
yesstop blaming our skin!,-1
Kaka pantes kalau nagih duit mukanya garang wkwk heheh bcanda ka,-1
Emina cushion juga gak banget di kulitku pertama gatel dan enggak halus. Tapi mmg balik lagi ke kondisi kulit masing2 ??,-1
ternyata bukan cuma aku aja yg blg foundie nyx itu jelek :(,-1
Benerr bgt nyx kokk makin kesinii mkin gagal produknaamaaph maaph cuman mo jujur nii,-1
Kaaaak...kuteknya pake apa sh? Lucu warnanya,-1
9:50 BB Cream face2face juga bikin bintik2 kak livvvv,-1
Kak liv tau ga si aku pgn bgt ktmu kk buat nanya2 krna masalah kulit kita sama dan smpe skr aku blm dpt makeup2 yg cocok di muka aku??,-1
Pernah pake merk mamonde merk dri korea. krn rekomendasi dri slah satu beauty vloger cocok buat cuaca indonesia. Ternyata di aku asli kacau banget per pori porinya bisa menggumpal gituloh. Mau nangis waktu aku liat muka aku setelah nampil buat lomba di kampus. Sejelee ini wajah aku nampil tadiii ?? tapi ga tau ya mungkin slaah di akunya ntah cara pakai atau kulit aku ga cocok maybe bisa cocok banget di kulit orang lain,-1
Sama saya pakai emina cushion juga mengalami fenomena pori2 keliatan jelas kyk bintik2 hitam gt,-1
Gua jadi inget waktu nikahan sodara gue gue di dandanin sma make up artist. Dan pas keringetan itu muka yg ketiban foundation g bisa dibenerin... gue pikir karna muka gue dasarnya g bisa make foundie. Malu bgt muka gue belang2. Jangan2 gue dipakein foundie Mac lagi. Akhirnya gue tau dan g nyalahin muka gue lagi pada saat itu,-1
Awas aja kalo brand2 yang lo bahas disini pada ngamuk nuntut lo apus video Liv.. Udah bagus ada yg mau kasih kritik membangun. Your honesty is something I rarely find in beauty vlogger.,-1
Nah muka kakak setipe sama muka aku.. membantu banget.. aku ada pake yg matte dimana awalnya bagus setelah bbrp jam pori2 dan bopeng yg ketika bareface ga keliatan eh pake foundie itu malah memperjelas..,-1
Klo aku tipikal orang yang selalu nyalahin produk misal ga cocok ??. Never blame my skin condition.,-1
Jaman dulu masih percaya kalo abis make up patchy atau bertopeng itu salah kulit. Ternyata emang ada produknya yg gak cocok,-1
"Waktu wisuda dimakeup in dan wajahku ada bintik"" kyak bruntusan gitu padahal sebelum ngga ada ...

""Jangan menyalahkan diri lo atau kulit lo mungkin produknya aja ngga bagus""
Hmm denger gitu pengen berburu foundation karena dari dulu ngga pernah bagus kalau pake foundation dan lebih milih bare face meskipun wajah ngga mulus"" banget..",-1
"Ada kakkkkk bedak cair caladyne
Buat gatel gatel dibadan dulu pas kecil sering bgt pake",-1
"jujur awalnya sebel ama liv liat 1 2 video... 
tapi pas liat 3 4 dan seterusnya gua jd empet ama utuber laen kemanisan mulutnya kebanyakan boong gua pake rekomendasi mereka malah mble ot kulit gua setan emang",-1
I think its better if 'foundation yang ga cocok di gw',-1
Me too gak suka banget sm nyx wont stop cant stop. Pertama kali sy pke matte banget dan sgt susah di blend,-1
Aq kl pke foundation suka kecewa dg hasilnya. Pdhal katanya full coverage..tp pas dipake tekstur kerut n bopeng jd jelas banget. Jadi tau setlh nonton vid ini bhw jgn salahin kulitmu..haha..aq sukaa....langsung subscribe..,-1
"Yes true :"") i dont know why. Some products bikin bintik2 :"") gajelas. Keringatan bener2 gabisa dibantu
Sampe bingung. Kalau pas kepepet waktunya jadi kayak ribet kalau mulai lagiii huhuuu u.u
Padahal aku bukan yg terlalu oily skin. Normal-dry skrg. Jadi suka bingung. Mau buang tapi baru :"" tapi gak kepake soalnya susah ngakalinnya",-1
Foundation terburuk tp berasalan bisa jd feedback btw ka liv tambah cantik?? ??,-1
Foundation terburuk tapi kok gw malah pengen beli ya.. ??,-1
Iyaa aku pake bb cream purbasari keluar bintik2 bagi kulit berminyakbertekstur??,-1
Cushion emina parahhhhhh nyesel banget belinya,-1
"""mungkin foundationnya aja yg jelek."" 
????",-1
Yang bintik2 ngumpul di pori2 gitu gw pake Pixy dewy cushion. Terutama klo gw pake primernya pixy juga baru ditimpa cushion itu titik2nya makin jelas dan horor.,-1
bener banget yang senka nya.. padahal lumayan lama pake  gak bikin jerawatan tapi makin hari makin kering sampe ngelupas2 kulit gua,-1
Aku pake biore gak cocok malahh timbull brutusan kecil dan bekas item2 gituu,-1
Bener banget kak! Habis pake senka bbrp bulan kulitku juga jadi kering banget pdhl uda rajin pake moisturizer ??,-1
Toner hadalabo bikin komedo di aku :( terus pori2 nya gede,-1
SUMPAH HADA LABO JUGA BIKIN GUA BRUNTUSAN KESEL BGTTT,-1
FW senka is a big no :( parah kering banget. . . Not gentle at all,-1
Gua jugak.... Hadalabo buat muka gua bruntusan jugaaaa ??,-1
nangis bgt abis make hadalabo toner strip ijo langsung breakout bgt wajahku makin parahh??????,-1
Kulitku oily acne prone pernah pake senka nggak cocok langsung jerawatan parah??,-1
Gw pake snail.. dan jerawat melanda jerawat batu lagi ????,-1
SUMPAH GW KIRA GW DOANG YANG KELAINAN MAKE SENKA KERING BANGET ???? Soalnya pada review dia itu gentle banget meskipun foamy tp di gw tetep aja ngeringin banget..,-1
Aku setuju dengan yang senka karena pas aku pakai emang lama lama buat kulit wajah jadi kering,-1
"Aku pake senka kulitnya jadi kering ketarikk gitu malah temen aku lngsng jerawatan gitu baru pake nih produk sekali. 
Aku juga pake toner hadalabo bnr2 bgs banget melembabkan gabikin masalah kulit pokonya cocok bgt di aku
Aku juga nyobain snail truecica some by me jujur produk ini bikin kulit jadi glowing tapi setiap aku pake tuh pasti muncul bruntusan apa ga jerawat 1 2 gt ksl bgt
Aku jg prnh pake skincare dari laneige hasilnya bgssss bgt gada kekurangan tapi harganya ituloh nguras dompet bgt_-",-1
Hadalabo yg hyalluronic series itu yg di mention sm kak livni di aku juga sama enak bgt performa nya bahannya juga gak ada yg macem2 tp di aku bikin bruntusan dan gatel2 di bruntusannya :( .,-1
"Make serum snail malah jadii bruntusann jerawaran parahh:"")",-1
Bener sih hada labo lama lama jadi komedoan.,-1
Hada labo buat ku jerawatan ??,-1
Aku juga gak cocok pakai senka baru seminggu aku pakai tapi bruntusan pada keluar  padahal aku udah lumayan lama gak jerawatan tapi mulai tumbuh di sekitar dahi dan perbatasan halis  niatnya mau ganti sabun pencuci muka tapi gimana lagi mungkin emang aku cocoknya pakai some by mi yang harganya lumayan di atas senka  mana lagi pandemi coronoa gini :(,-1
"Kalo aku malah ga cocok tuh pake Hada Labo. Pernah nyobain pake Hada Labo dikasih ama tante eh malah jerawatan & bruntusan parah. ??
Makanya ku sampe skrng pake Wardah terus deh. Product Hada Labo gak deh. Hehehe ??",-1
Setuju kalo Senka itu kering bgt :(,-1
Bener aku acme prone dan si serum laknat snail truecica itu bener2 nggk cocok di aku jerawatan parah smpe sekarang bekas item2 dan bopeng nya ?????? kapok se kapok kapoknya,-1
"""pake senka ini makin lama makin kering""

iya banget kakk sampe ketarik tarik ni muka",-1
Aku jg ga cocok sama avoskin miraculous refining toner. Aku mau preloved toner ini. Msh byk make 1/4 nya jg engga. muka aku jd bruntusan. Kulit aku normal to dry gtu. Bisa dm ig moefidah ya.,-1
sama kak livv aku juga ga cocok sm ss skinaqua jerawatan di pipi gara2 skinaqua spf 30 udh abis 1 tube baru sadar jerawatan gara2 itu udh beli 1 tube utuh nganggur di rumah wkwk,-1
Iya skinaqua terlalu melembabi dan bikin jerawat karena rasanya pake minyak,-1
Gatau kenapa setelah nnton video kak liv aku jadi ngerasa kalo aku juga gacocok sma niacinamide???? setiap hbis pake produk yg ada niacinamidenya malah muncul jerawat batu??,-1
Aku juga mengalami hal sama waktu pakai Skin Aqua milk Suncreen yg SPF 50. Kulitku yg oily malah tambah berminyak dan kusam dan berkeringat banyak. Kalau pakai bedak malah jadi � mendempul � . Juga butuh waktu lama untuk meresap. Terus pakai Biore juga sama ... kelihatan kusam tapi tidak terlalu berminyak seperti Skin Aqua. Akhirnya cocoknya pakai Loreal yg matte and Fresh SPF 50 - PA ++++. Cepat meresap tidak oily tidak kusam tidak berkeringat banyak.,-1
Aku juga ga cocok avoskin miraculous refining toner langsung jadi ladang jerawat????,-1
wkwkk gw juga gak cocok sama niacinamde kak. gw juga pernh coba skin aqua gak cocok juga btw kandungan nya ternyta ada niacinmde nya wkwwk bunuh diri lagi jerewut2 kecil2??,-1
Sama banget aku juga pertama kali pake sunscreen dari skin aqua. Dan langsung bruntusaan????,-1
Sama pasti brutusan klw pake niacinamide.. Bjirrrrrrr ????,-1
kalau aku gak cocok tea tree oilpernah coba yang the body soap sama some by mi malah makin parah jerawat dan bruntusan,-1
Sama banget keluhan nya pake skin aqua  pake siang sore hari itu juga lngsung muncul jerawat kecill kecil dan dateng nya bukan satu tapi lebih dr 4 ?? muka jadi lebih berminyak padahal di orang orang cocok.,-1
Terlalu bacot tapi ga bermanfaat,-1
Sok cantik...sok asik...??????,-1
Aku jg ga suka MAC foundation ?? baunya ga enakkkkk huhuhuhu,-1
Aku juga cobain emina cushion itu kalo keringetan buat bintik2 ??,-1
Iyaaaaaaa gua setujuuu eminaa ga bagussss....,-1
rese banget anjir brand2 kek gitu. kalo produknya jelek ya jelek aja dengerin kritik dan perbaiki!,-1
Hahahaha lucu bgt blg produknya jelek tp berharap di endorse. Apa bgt,-1
MAMPUS LU EIGER!!!!!,-1
Ngeriiiiiiii,-1
"Aku pake cetaphil jadi berjerawat sih
Awalnya aku fikirnya cocok eh setelah sebulan muncul jerawat padahal aku termasuk hampir nggak pernah jerawat cuma comedo aja gampang muncul dan pake cetaphil ini comedonya kayak makin banyak aja
Aku nggak make up btw",-1
Kenapa ya pada cocok sama hatomugi. Aku pakai dia segendul dari harga dia cuma 80rb dulu. Dan selalu jerawatan kecil-kecil. Aku kira cuma purging tapi ga ilang2 dan gamau beli lagi deh.,-1
Emng kebangetan yg pada jual hatomugi.. jahat bgt ! Gue yg udah pake hatomugi dr tahun 2017 sedih bgt .. dr harga 55 rebu sampe skg 150 rb jahaaaaat bggt ya alllah,-1
Hmm hatomugi malah buat kulitku jadi bruntusan jerawatan and minyakan ??,-1
Gue juga keracunan hatomugi dan beli karna banyak review bagusnya. But for me pas dicoba boom langsung bruntusan semuka2 padahal dulu gak pernah bruntusan ????,-1
Aku baru pake toner hatomugi dimuka ga ada 5 menit muka aku gatel2 knapa ya? Apa emang reaksinya gitu?? Padahal baru banget beli :(,-1
Sad bgt gue gak cocok pake face washnya somethinc:( muka jdi jerawat gede2 n sakit bgt akhirnya gue ke dokter n harus laser juga sedih bgt:( padahal suka bgt sama tube nya somethinc lucuu,-1
Tapi mudah transfer banget ini lipstick Bahkan gak make masker dan makanpun dia tetep hilang gak sampe 2 jam. Warnanya Cantika banget tapi mudah hilangnya itu yg agak kecewa,-1
Jelek an secondate deh packaging nya. Tumpah kemana2 dan plastik nya ringan. Klo Hur ini lebih bagus packaging nya,-1
kak ak br 2 hr pake hydraboost nya elshe itu kok muncul bruntusan dan kemerahan yaa apkh krn kandungan bha nya ya,-1
