comment,label
KAKKKK CANTIK BANGETTTT TIBA-TIBA JADI ZENDAYA!!!!!????????,positif
Betyuuuul.. kyk pke Cryolan. Aslik syantiq bgt Liv.. Maigat...?,positif
Kaaaaaak menurutku shade ini bagus bgt buat kamuu ????,positif
Gw cowok dan akhirnya gw tertarik bakal coba ni cushion... Benerw cover bgt bekas2 jerawat dan makin lama makin kayak nyatu sama warna kulit dasar. Dan di kaka ga terlalu beda bgt tone nya. Kayak pas aja gitu dan kebetulan tone skn kita sama hehehe,positif
Bisa gak sih cakepnya gausah kebangetan lip? ????????,positif
cakep banget woy,positif
Pokoknya belum percaya klo kakak yg review. Asli si paling jujur bangettt ?,positif
isssss cakep bgt ka lipniiii,positif
CANTIK BANGET ELAHHHHH,positif
Cakep bgt. Semoga mereka ngeluarin shade buat kulit indo ya kak lifni... ???,positif
Cwantik batttt,positif
Kaya barbie?????? cantik bgt kak,positif
kakkk i love ur content pleaseeee sering sering review sejelas ini...,positif
"Aku nitip temenku yg lg liburan ke korea
Ya ampuuunnn cinta bgt tirtir!!
Seharian gue berasa cakep wkwk
Flawless abis
Full coverage 
Entennggg di muka.
Aku beli jg terlalu terang. Tp dia oxidize dan bs diakalin pake bedak yg warna kulit gue

Setuju abisss
Berasa cewe2 di douyin
Haha

Cakeppp deh tirtir
Serius worth to buy",positif
Aku suka cushion produk2 korea karena lumayan menjanjikan tp aku ga suka cushion produk korea warna ga bgt sama tone aku karena pernah pake clio dan laneige jadi abu2 ??,positif
cantiikkk???? kamu keliatan fresh bgt kak pake cushion ituu,positif
Cakep bgt sih mbaa,positif
CANTIK BGT WOW,positif
Cantiik bgt kak..??,positif
Cakeppp banget Ka Lifni ??????,positif
Kenapa lu cakep nya unik banget sihhhhh kesel gw,positif
Suka sm vibes manusia gemes 1 inii?,positif
Cakep bgt cakep pol sumpah,positif
Kak your so pretty? kaka cocok banget rambut panjang & dikuncir gitu,positif
klihatan Alus bgt,positif
"Gak pernah komen tapi kali ini harus komen karena ""KAMU CANTIK BANGET DI VIDEO INI""",positif
"Tapi cantik 
Kelihatnya baik2 aja loo dikamera",positif
"ngakak di bukan ani-ani biasa xDDD
anw cantik bgt kakaa",positif
disaranin temenku pake tirtir tapi maju mundur mau purchase sekarang setelah liat review kak liv langsung gas CO,positif
gilak bener-bener full coverage sampe bekas jerawat pun ketutup ?? i thought i'm gonna buy this,positif
JUJUR!! Ini makeup look tercantik kak lipni di awal tahun ini... CANTIK BANGET! cantik banget kak lipni di video ini???????????????,positif
Cantik bngt kak lgsg mirip Rihanna,positif
cantik bgt lifniii ??,positif
ini kayaknya shade yang pas buat kulitku that's crazy that it's the darkest shade ?? semoga mereka release shades baru yang lebih gelap ?,positif
Cakep banget lipstiknyaa red carpet cekalih,positif
lovee banget kaka cantiiiiikk semangat hari2nyaa,positif
ohh ini make up dibalik foto instagram kemaren yg cakep banget ituuuu??????,positif
Sumpah pas abis pake lipstiknya langsung berubah kayak Rihanna. Cakep banget Kak Lipni ????,positif
berarti mendingan ini drpd segala cushion korea ya? apalagi si clio yg katanya bagus itu,positif
Akhirnya bisa nonton kakak livni lagi senang banget berasa diajak ngobrol,positif
OMGGGG MAKIN CKEPP KK???,positif
CAKEUP BGTBGTBGT DEH KM TUH KA ????,positif
Bagus bangett ka lip set ama kamera barunya nicee,positif
matanya cantik banget ga sih kaya bule ih bagus,positif
Nonton ini krn liat bannernya kok kyk livni.  Ternyata bener wehehe,positif
Gue baru lihat dong lipii modelnya auto beli dan emang ringan banget,positif
Hadir ya nyimak selalu ya mbak cantik ??,positif
Ahh kak lifni cakep sekali lohhh ?,positif
"Aku coba dan beneran kaget lngsung mumbling ""eh ini apaan? Ko bagus bener?!"" Di pake makin lama makin jadi bagus dan pas touch up pake bedak dengan brand yg sama hasilnya makin bagus?? gak ngerti lagi si sama brand ini???? gak cakey juga malah makin nyatu sama kulit",positif
kak thankyou for amazing contentnyaa. cm masih penasaran somethinc copy paste vs makeover radiant moisturizer bgmn? ??,positif
"Sumpah kak lu kok sekarang cakep bener yaaak??? W ngikutin lu dari awal2 lu bikin yutup ??
Bener2 makin auranya keliatab",positif
Makasih Kak Lifni berkat Kakak saya coba tinted sunscreen ini dan syukurnya ketemu shade yang pass nyaman banget dipakainya dan puass,positif
Sllu percya kalok kak lifni yg udah riview???,positif
MAKEUP LOOK YANG DI VIDEO INI BENER2 CANTIK FLAWLESS GORJES ??  Livni 2019 pasti sangat bangga melihatnya!,positif
enggk tau kenaoa kalo kak livny yg review lgsg percaya. next sunscreen stick dong kak,positif
kaaa spill softlensnyaa dongggg. Cakeuppp euyyy,positif
kakk livv makasihh udah speak up about shades yang menghilang fawn and penny :') berakhir aku ga beli produk somethinc ini karena shade ku ga ada hahahahha (why did you do that somethinc?),positif
Kak lifni kamu cantik banget seriuuusss?,positif
"Aku hoomannya pake goddess pas beli tinted sunscreen goddess malah keterangan :""""

Utng cocok sama kakak. Tapi emng se flawless itu dan akhirnya dapet validasi dari Lifni kalo ga perlu pake 2 jari???

Semangat terus ngontennya ????????",positif
Gue suka bgt  karna kmu mirip rihana ?????,positif
Suka x denger beliau ini ngoceh trs...g bosenin...klo beliau ini jd guru jamin murid nya kagak ada yg ngantuk ??,positif
kak livni kalo reviewnya udah se semangat ini berarti gausah diraguin kualitasnya wkwk,positif
sebelum direview kak lifni ingin beli setelah direview malah makin-makin hufttttt harganya tapi:(,positif
"Agreee bener banget lebih enak dipake sebagai skintint hasilnya lebih cakep gak dempul tapi pastiin pake sunscreen dulu biar proteksinya lebih nampol ??
Dan justru kalo kena keringet tuh bikin makin ngeblend sama kulit makin cakep ???",positif
Begitu murah meriah plus worth it...tadinya agakï¿½ ga yakin sih makanya liat review favoriteku dlu sbg fakta meyakinkan hati???????,positif
Kak livvvvv semangat ngonteennya ???,positif
warna kulit lu cantik bangeeet,positif
Makasih dah jujur bilang bagusnya jadi tinted moisturizer karena aku gak yakin mau pakai sebanyak itu ??,positif
And lu kata benar2 real ekspentasi gw bahkan ga terlalu tinggi tapi ternyata yg lu kata ga boong. Sumpah cinta bgt ???,positif
sumpah sih cantik banget,positif
Cantik bngt kak tasya??,positif
Aku jg 1 shade cushionya sm kak tasyabener kaya kulit lg pake skinker aja tp lbh rata. Seneng bgt shadenya nyatu dikulit????,positif
Kalo kulitku kaya kak Tasya aku ga akan makeup sumpahh?? bagus bgt,positif
SUKAAAA KEREN TEKNIKNYA.  mau recreate buat wisuda hahahah bismillah ??,positif
mamah nya ayang cantik bangett yaa allah????????,positif
cantikkk,positif
Cantikk bgttt ?,positif
Manis kaya ibu nya banget klo rambutnya digituin kak tasya ??,positif
Sukaa sukaaa banget sama make upnya,positif
suka bgt liatny,positif
. Suka bgt sihh liat ka Tasya Masha Allah cantikkk bgtt gemesh sama idungnya??????,positif
cantik sekali?,positif
Cakep beuttt,positif
Ya Allah ga make up aja cakep bgt ??,positif
sukaaa banget make up look kayak gini 05 03 w tantain lo,positif
Cuantik bgt,positif
cantik kak,positif
Lebih suka video nya kak tasya yang pengambilan gambar Nya kaya gini  kesan nya lebih santai dan lebih jelas.,positif
"Emang kecintaan banget produk colorfit nya wardah

Sampe aku pake semuanya buat makeup dia ringan tapi mengcover kekurangan wajah gitu jadi flawless ??",positif
Cantik bgt waktu sebelum mekap  pengen tak cubit pipi nya hwehehhehe,positif
Dandan gimanapun juga tetep cuantikkkkkk yaAllah ????????,positif
Cantiknya kebangetan. Kapan qu cantik kek u laaa kak tasyaa ??????????????,positif
Cantiiik kak tasya ?? Wardah emang the best produknya,positif
"Asli . MANTABPPPPPP.. 
Luar biasa. Info yang bermanfaat nih.. tutor yahut",positif
Cantik bgtt,positif
Cantiqqqqqqq,positif
Duh cantiknya... pengen bgt bisa make up Natural kayak gitu. Bisa g ya? ??????,positif
Aduh gatau lagi sama ni orang satu cantiknya gaada obat??,positif
KAYAKNYA KALAU RAMBUT KAKA DI KASIH COLOUR BLACK BISA MAKIN CANTIK SIH KAA...,positif
Kak dibagian mananya sih flek ya ampun kulit mulus kinclong gtu????,positif
Lipstick ku baru aja nyampe yg wardah everyday. Emang cakep banget gils,positif
Masya Allah tabarakallah Kaka Tasya cantik banget. Bener2 clean face. bagus banget makeup nya. Ka kasih tips dong buat solusi kalo make up gagal jd make up bagus. Kalo make up sering ada yg gagal ????,positif
Kakak ini nggak usah make up aja cantiknya udah kebangetan...??,positif
Cantik bat jujurlyy,positif
Barbie hiduuppp ??,positif
Cakep amat ka tasyaaaa,positif
"Aku tuch suka bgt sma make up bisa jd mood booster gtu klo lg bete dn slh 1 ny klo liat kk tasya tutorial make up..asliii keren bgt..dri ngasih tau step by step ny itu jlas..trus d akhir"" ska ngsih tau apa aja yg bgus d stiap produk yg d gunakan..pkonya the best lh????????????
Aku udh subscribe lma tp bru skrg bsa koment..maaf yaa kk..saking slalu perfect ny jd ska bngung aja mo komen apa??????????
Sehat slalu kk tasya??????????",positif
suka bangett sama look nyaa????,positif
Cantiik bet kak ??,positif
Cantik bngt mba tasya,positif
SUKA BANGET!!!!!,positif
masya allah cantik bgt ka tasyaaaa,positif
baguus bgt mau dipake pas wisuda ah,positif
cakep banget look nya ??,positif
Pas sebelum dandan Masya Allah cantik banget kak Tasya ??,positif
Bagus si emng kak,positif
Ka' tasya Pda dsarnya udah Cantik bgt... di pkein produk apa aja pasti tambh cantik,positif
"Suka banget clean makeup look cocok buat aku yang suka makeup natural tapi tetap ada sesuatu di wajah
Luvvvv mama ayang",positif
Bagus clean make up nya tpi agak bold di lipsticknya,positif
Thank you tutorial nya berguna banget,positif
Cakeeeeepppp,positif
Asliii makin cantikk bgtttt kalo natural gini kaka tasya.. gatau lg deh.. ga make up aja cantik apalagi makeup ulalaaa cantek sekalii MasyaAllah makhluk Tuhan yg satu ini,positif
Cantik kak,positif
cekep bgt lip nyaaa astagaa,positif
Sukaa bangeett ?,positif
cantik banget kak tasyaaaa. sukakkk,positif
Abis kuliah online dengerin dosen jelasin tugas yg rumit dan harus dikumpulin mingdep. Trus nonton ini. Moodbooster bgddd,positif
Emang dari sananya dah cantik apa aja ditemplokin ke muka tetep cantik????,positif
satu2 nya youtuber beauty yg gak gue skip skip krna seru ngomongnyaaaaaaaaaaa,positif
Dah lama banget ga nnton k livy yaa... Kok cantiknya parah bnget skrg... Sukses trs kak.... Cakep banget sumpah.. Sumpah,positif
Ya ampun kak cantik bgt sehhhh,positif
thanks kak liv aku lagi ga perlu bingung lagi mau beli foundie balm / cushion. ini video penyelamat banget sih. ??,positif
Makasih pembahasannya kak??,positif
Sukaa reviewnyaa kak liv inii jelass bgt... next cobain carasun cushion dong ;),positif
packaging powder foundation esqa jauh lbh mevvah ??,positif
Keren kak..inspirasi banget meski g beli,positif
CAKEP BANGET YA ALLAH,positif
Makin cantik kamu kak,positif
Livie Makin cantik. Sukses terus ya say ??,positif
makin cantik.. makin anggun.. makin feminim... sukses ya kak,positif
salfok sama makeupnya cantik banget tutorialnya dong kak liv ??,positif
"Kakkkkkk gilak Cakep banget yg iniii 
Kek istrinya ellon musskkk 
Rambutnya jugaa",positif
cuma percaya reviewnya lifni hahaha,positif
Eye makeup nya cantik bgt ka liv,positif
suka banget complexion nya ??,positif
Suka si Wardah Colorfit ????,positif
Flomar bagus sy suka,positif
Ka Mau tutorial make up ini .. Cantiikkkk bgt ??,positif
Setujuuu bangeeeet asli nacific glossy mood lip tint tuh penemuan terepic wkwkwk karena ga expect dia akan sebagus itu di aku. Beli garagara skz doang eh malah jatuh cinta beneran. Dia glossy dan ada rasa dingin2 dikit di awal tapi lama lama ngeset tp gabikin pecah kaya lip tint biasa. Fades away beautifully juga aslikkk. Aku pake shade 05 ombre bareng 03 CAKEP PARAHHHHHH. Aku tipe light skin jadinya 05 jadi mlbb kalo dipake sendiri gak too pink atau pun too peachy atau orange gt engga just the right colour. Jadi penyelamat kalo males dandan ????,positif
Lipni cakep bgt pake eyeliner,positif
ini apasi cantik bgt masya allah????,positif
Liptint nacific sama hur emang sebagus itu nacific udah setahun repurchase terus shade paling aku fav 05 tapi bener beleber gitu kalo hur fav 04 gila bagus bgt????????,positif
"Lipniiiiiii!!!!!! Gw emak emakkkk cintaaaaa bgt sama luuuu!!!!!!


Gilak luuuu gw sampe maraton liatin pidio luuuu nihhhh ??????????


Lopeeeee2 bangetttt!!!!",positif
"Paling gemes liat kakliv review lip product
Soalnya bisa review sambil aply ke bibir. Kalo aku udah blepotan tuh",positif
Makin k sini style makeupnya makin bagus & cantik plus dg long hair,positif
Kenapa kamu selalu cantik kak liv ??,positif
paling bagus emang nacific sama barenbliss wajib cobain keduanya ??,positif
Kaka makin cantikkk aja asliii ??,positif
salfok sama rambutnyaaa sukak,positif
Cantik banget Kaka,positif
Holika2 bagus bgt,positif
Peripera ink bagus bgt,positif
Mood bgt liat kak liv di video ini??????,positif
Sukaaa banget tiap liat kak Lifni kek lg ngobrol langsung gt n akrab. Bikin ketawa mulu tapi juga tetep bikin faham sm materi yang dismpein. Semangat terus kak Lifni ????????????,positif
sumpah baru nonton ini setelah udh pake omg foundie dan yesss ternyata approve by ka lifnii!! panutan aku selalu kalo soal foundation ??????,positif
Udah nyobain cocok dan memang hasilnya bagus bgt.. Akhirnya dapat produk yg mengurangi pengeluaran berlebih hihi,positif
Sumpah jadi pengen beli foundie nya OMG  cakeeppp bgt gilakkk ????????????????,positif
Liquid foundation nya dicampur azarine gel sunscreen = bagus bgt utk sehari-hari....,positif
OMG mmg ku akuii baguuussss... ga bikin kering  mate & warnanya bagusssssss,positif
selalu suka sm kk klo review product selalu semangat trus jujuwrr?.,positif
Terkejut. Cantik bgt...!!! Kal liv,positif
OMG foundation bagus lhooo..?????? di aku bisa tahan 6-8 jam. Ak pake SAAT setting spray di endingnya. Padahal itu hrg foundie nya murceeee???? Aku pake shade 32 N. Cocok tanpa mixing foundie warna lainnya. Senengggg!!,positif
Cakep bgt hasilnya?,positif
Kak makin sehatt glowing kulitnyaaaa,positif
Salfokk cantik bgt kalip mirip beyonce ??,positif
Produk2nya emang bagussss,positif
Asli pertama nyoba foundationnya juga shock sebagus ituuu,positif
Aku pake foundienya dari beberapa bulan lalu. Emang enak sih blendnya tp menurutku light to medium coverage. Freckles ku masih keliatan wkwkkw tapi untuk dipake daily bagusssssss sih,positif
Buat concealer coba pake brand be ready! shade damian sama owen kak itu cocok banget di kulit indonesia,positif
"bener bangeeett yang kusuka dari eyeshadow kbeauty tu mau pake sembarang pake jari pun tetep bagus jadi buat makeup cepet effortless keburu-buru gapake mikir tu josss. dan karena less pigmented bisa dipake buat contour hidung yg konsepnya ada dan tiada (eyeshadow : rom&nd yang dusty fog)

FRRR dulu aku selalu ngerasa tipe muka & badanku ga cantik (waktu smp sempet insecure) setelah sma lebih eksplor dengan konten beauty di luar... lah? so I'm pretty? so people find this pretty? terus makin lama makin kebuka bahwa kecantikan tuh not always physically it's all about aura and the way u present urself. it's beauty. jadi yg selalu ngerasa insecure terutama dgn hal yang SUPER DUPER NORMAL AS HUMAN (body hair stretchmarks etc) lebih baik perluas perspektif of beauty ketimbang berusaha merubah sesuatu yg emang ngga seharusnya diubah just to fit in ur environment's beauty.",positif
Toner nya and peeling gel nya juaraaa sukak bio essence sebagus ituuuu??,positif
Bnr bngtaq udah make bnr2 mantep wanginya ok bngt,positif
Betuull cosrx toner AHA/BHA yg ungu itu adalah holygrail toner exfoku selama 3th ini mana aweett bgt 1 botol bisa dipake setahun woyy. Muka gradakan bye! ??,positif
someby mi jg bagus,positif
loveee bgt sm cosrx!!! bertahun2 pake dan jarang ganti,positif
Ku juga pake micellar water The Originote Kak. Gedaayy banget isinya banyaaakkk.,positif
Tapi beneran sih selama aku pake fw hayejin ga pernah jerawatan..,positif
Sampe sekarang setia dgn cosrx udah awet tahan lama dipakai... udah nggak mau ganti yg lain .. double cleansing selalu.. benar yg utama untuk perawatan step setelah cleaning,positif
Tapi emng bener w cobain hayejin dri trial kitnya dlu bagus bngt.. trus beli yg gedenya dan wow bngt hasilnya dikulit w tapi huhu harganya bikin menguras dompet,positif
Aku jg pake cosrx aha bha emang baguss buat exfo bagi pemula wkwk.. Ngurangin komedo????,positif
Saya juga pake toner dan ampole skin 1004 Madagascar centella asiatica.. bagus bgt.. itu juga garaï¿½ racun dari suhaylah ?,positif
Sama toner andalan bgt hayehinpas bgt ngenenangin muka.?,positif
Akuuuu lagiii cobaaa pakeeee emng bagussss,positif
Bioaqua emang salah satu skincare budget terbaik,positif
symwhite377 dewa banget buat bikin cerah ?,positif
Emg bagus bgt di kulit gw tolong bioaqua jangan naekin harga ya,positif
Salah satu moisturizer terbaik tahun ini. Layak banget buat dicobain.,positif
gue paham apa yg di rasain kak suhayy setelah pake rangkaian 3 seri Hayejin ini emang bikin kulit jadi halusss banget lembut gitu. Susah di deskripsikan sih tp ini experience yg belum pernah aku dapetin di skincare lain. Sampe bingung banget sm hasil nya kyk.. Hah? Hah? Gokil bgt Hayejin. Makasihhhh kak udah racunin aku hahahaha,positif
"Sebulan lalu aku nntn video ini trs coba beli rangkaian skincarenya (ditambah eyecream. Udh ada eyecreamnya!) Emg bnr2 sebagus itu. Udh sebulan pake dan kerasa efeknya. 
Bbrp bulan kmrn stop pake skincare2 krn biasanya ga ngefek sm sekali udh 4 tahun berasa buang2 uang. Tp skrg ga nyesel beli hayejin ini gonna use it always! Makasih rekomendasinya kak suhay!",positif
Dan memang akupun udaah coba dong hayejin emg works on me bgttt!!!??????????,positif
Retinolnya bgus bgt gilak,positif
Tpi eyelash serumnya emang sebagus itu woy di aku. Tdi nya bulu mataku botak parah karna make extension bulu mata trus aku coba lah serum itu sebulan bulu mataku udah balik normal lagi dan malah sedikit lebih tebal ( bulu mataku susah bngt numbuh sebelumny),positif
Aku udah nyobain moisturizer nya ka mau jar ke 3 bagusss bettttt,positif
Udh coba moisturizer nyaa emang bagus,positif
Moisturizer nya memang gak ada obataku udah abis 3pcs emang secinta itu??,positif
Aku juga pake kak alhamdulillah di aku cocok.. suka banget gasii semurah ituu mau nangis????,positif
omgggg!!!! ternyataaaa pake jugaaa. aku pake moisturizer dan lash brow serumnya emang bagus bgt kagak boong mana murah mampus,positif
"moisturizer skintific emg oke bgt sih 
kalo abis laser fractional moisturizernya pake skintific ini enak bgt ringan tp melembabkan",positif
luxcrime lipstik nya bgus kak,positif
Kak cobain gold series nya holika holika dehhh (ampoule toner emulsion moisturizer) bagus bangett??????,positif
luxcrime ultra creamy lip velvet nek yg mocha frappe cakeeep bats,positif
Maybelline vinyl ink yg peachy nekkkk cakep parahhh ?????,positif
lipmatte makeover euphiria kakk yg shade ski hiii bgus bgtt,positif
baru coba yang tea tree toner dan emang juaraaa bgt produk ini????,positif
Jujurrr pertama pake toner centella karena liat Suhay. Dan bersyukur banget ternyata cocok. Sampe sekarang nyoba semua produk variannya dan ga pernah gagal. (Dipake sesuai kebutuhan kulitku) ??????,positif
udah coba pake rangkaian centela yg regular dan hyalu cica BAGUS BGT SUMPAH !! ga perlu deh ke dokter kulit lagi kulit aku tuh gampang bgt break out tp pake rangkaian skin1004 itu aman2 ajah malahan jadi bagusss !! thank you skin1004 ?,positif
Cantik banget packaging skin1004 pengen punya semua varian toner dan ampoulenya dehhh????????,positif
Emang sebagus itu????,positif
Emang keren bgt skin1004 ini. Kecintaan,positif
Mantep bgt skin1004,positif
suka banget sama yg tea tree bikin jerawat mereda lebih kalem,positif
Sekarang lagi coba amploulenya tea trica sih bagus banget. Next bakal coba yang poremizing????,positif
Emang the best skin1004 aku udah nyobain yg line tea trica dan emang sebagus itu dong,positif
waaah thanku kak review nya jadi makin tau nih produk SKIN1004 yang cocok untuk masalah kulit wajahku. SKIN1004 Madagascar Centella Tea-Trica Purifying Toner adalah andalan aku kalo lagi jerawatan aku pasti pake toner ini untuk CSM-an sejauh ini efektif mengatasi jerawat ataupun bekas jerawat pada wajahku.,positif
Bener banget... Aku jga udh pake enak bnget.. Ringan gtu pas dipake nya. Trus ga ribet jga.. Manfaat nya betul bnget yg dijelasin di video,positif
Sunscreanya kita sama ?  emang best sih sunscrean nya cosrx.,positif
Aku juga pake clinelle... Bgus mmg,positif
Wah wajah nya bagus banget dan bersih banget,positif
aku juga pakai produk benings yg acne series 4 bulan pemakain jerawat aku sembuh dan glowing??,positif
Hayejin memang terbaik . Aku pake ini dari awal 2019 dan ngak pernah berpaling . Mukaku yg super sensitif pake ini jadi keren banget .,positif
Nah kalo hayejin yang serum nya sih paling rekomendasi huhuu,positif
"Hayejin terbaik sih emang
Cinta bgt yg blessing of sprout",positif
Review cream sartika diman kaktmn ku pake itu & mukanya lgsung glowing,positif
Secinta bgt sama hayejin emang muka lagi breakout dlm seminggu udh membaik,positif
Hayejin emang mantuul???? bikin kulit glowing tapi gak minyakan n perbaikin skin barrier nya topp,positif
"suka banget liat Review dari Kak Tasya ??

Jadi pengen cobain rangkaian SKIN1004 Madagascar Centella Pormizing.
karna wajah ku pori pori besar",positif
Skin1004 favorit bgt sii..apalagi direview ka tasya..udah pake dari 2 tahun yg lalu..skrg variannya tambah banyakk,positif
Aaaaakkkk thank u kaaa aku fav bgt sama skin1004 ini dan cocok banget di kulit aku????,positif
wiii bagus bangett produknya,positif
Racun banget kak Tasya emang cocok banget sih pake skin1004 udah Coba yg tea trica line sebagus itu emang,positif
"Kalian harus wajib nyobain skincare inii soalnya bener"" baguss secintaaa ituuuu review ka Tasya jugaa sgt detailll?????",positif
wihh bagus bangett,positif
Bagus banget semua produk dari SKIN1004 ...Wajib cobain semua..!!!,positif
Sumpah sih bagus banget skin1004 ??,positif
Abis make yg tea trica tonerny bnrn calming and soothing bgt secinta itu sma produk skin1004 ????,positif
aaaa aku excitedd bgt pgn coba jugga ??,positif
aku udah coba moist nyaa dan bener bener bikinnn jatuh cinta karna baguss bgtt tipe kulitku oily sensitif tapi pake ini ga bikin tambah berminyak dan ga bikin gerah dimuka????,positif
Kerennn banget emang skin1004,positif
selalu sukaaa sama review honest kak tasyaaa. emang deh skin1004 best produk 2022 versi akuuu. selalu suka sama produk nya karena emang bener bener seampuh itu buat ngatasin muka aku yang sering bo apalagi ampoule nya yg bikin muka jadi jarang jerawatan. totally fall in love with it !!,positif
aku pake tea trica face wash nya emg sebagus ituu seperti yg dibilang ka tasya??,positif
Emang sih produk skin1004 tuh ga pernah kaleng2 selalu terbaiiiik ??,positif
Memank skin1004 tuh rekomen banget udhh langganan jga,positif
Skin1004 penyelamat kulitku kemarin udah nyoba ampoulenya trus SUKAAA BGTT?? skrg mau beli yg tonernyaaaa???,positif
Emang cinta banget sama semua produk Skin1004??,positif
Bener banget!! Facial wash skin1004 sebagus itu keliatan fresh banget dan ga bikin keset!! ?,positif
Skin1004 emang the best sih ??,positif
Setuju banget si ka rasanya emang bersih banget kalo habis cuci muka pake yang trea tica ??,positif
"Love banget sama produk SKIN1004 cocok banget sama ampoule nya. Dan sekarang pengen nyoba yang poremizing line nya buat ngecilin pori"" ??",positif
Kalo ampoulenya emang bagus banget sih gak perlu diraguin lagi ?? habis liat review kak tasya jadi makin tertarik buat nyoba yang lain ??,positif
skin1004 bagus banget??,positif
Debest bangett emanggg skin angel????,positif
Skincare ter the best tahun ini bagiku yaa SKIN1004 ??,positif
Wahhh skin1004 emang the bestttt fav ku yang cica line??,positif
Kalo skin1004 keluarin produk baru gapernah trust issue karna selalu cocok dan bagus gapernah aneh2 ????,positif
seneng bgt aku akhirnya ketemu produk yg cocok di aku & jatuhnya lebih irit karena jumbo2 ukurannya ?? love you skin1004????,positif
Mantapp ih  seruu,positif
Coba Centella Madagaskar dari SKIN1004 tuh karena liat review dari kak Tasya waktu itu sama asistennya deh yg ampuh banget buat jerawatan. Apalagi aman untuk bumil karena saat itu aku lagi hamil udah deh coba2 CO toner dan ampoule nya ternya emang bener ampuh banget untuk kulit jerawat dan perbaiki skin barrier.,positif
tapii emang skin1004 sengaruh itu!! baru pake seminggu jg keliatan banget progressnya,positif
Udah coba yang skin1004 tea tree baguss ??,positif
Terimakasih reviewnya jadi pengen juga nyobain facial washnya ??,positif
selalu suka sama reviewnya tasya. apalagi aku juga pake facial wash skin1004 yg tea trica dan emang ngangkat minyak bgttt! pengen bgt cobain yang pinknya mungkin nanti aku cobain hehehe,positif
Aku juga pake tea trica bha foam nya dan bener bgt kata kk tasya aku oily skin suka bgt sm facewash ini dia bikin bersih tapi ga bikin ketarik afterwash nya. Suka banget sih asli,positif
Aku juga suka sak bgt emins glossy stain,positif
cushion pixy emgg bestttt,positif
Make pixy make it glow cushion dr jamannya di review sm tasya ampe sekarang n review nya memang penuh dg kebenaran????,positif
Aku dapet sample ini SUPER DUPER BAGUS BANGEEEEET GAK NYESEL!!! DAN PER ML NYA CUMA 10 ribu/ml ternyata belom kalo beli di Lazadut dapet hadiah banyak banget. Lokal yg bagus aja 8ribuan skrg ??,positif
aku juga pake ini cpt nyerahin repurcase,positif
Gue make tonernya doank aja uda kelihatan cerah....,positif
Aku mampir kesini karena mau coba beli alhamdulillah pas udah kebeli ternyata cocok sama kulitku yang sensitif ?? akhirnya setelah pake beberapa skincare ada yang cocok juga??,positif
Alhamdulillah aku cocok bgt aplg aku pke cuci muka yg snail truecica krna wjh aku kering..mntp,positif
Aku pake sebulan ini bagus banget kulit jadi super halusss glowing.,positif
Aku udah pakai tonernya botol ketiga bekas jerawat itu ilangnya di bulan ke 2 menuju ke 3. Ga mau ganti2 lagi. Pernah beli sleeping masknya juga enak banget di pakainya.,positif
Bener banget kak Tasya aku baru nyoba sekitar 1 mingguan tp udah wort it banget produk nya .bikin wajah q jadi kenyal dan halus banget ??????,positif
Asli kak aku juga terharu flek hitam aku mulai pudar ..ngebantu banget buat yang pejuang flek hitam recomended sih skincare ini,positif
Udah hmpir setahun pake ini hasilnya uwaaoo emng...,positif
Udah pake sleeping mask yang yuja ini dari pertama rilis dan emang bagus banget. Bahkan buat kulit mukaku yang cenderung kombinasi ke oily masih oke. Rasanya mirip kayak kalo pake Laneige sleeping mask ringan dan enak banget dipakenya. Worth it sih kalo pada nyari sleeping mask yang oke dan terjangkau harganya ????,positif
makasiiii bgt udh review inii lg berusaha bgt ngilangin flek hitam:),positif
Sleeping masknya juaraaaaa habisnya lama banget,positif
Wanginya enak bgt aku pake ini cocok,positif
Aku cuma pake sleeping masknya doang dan cocok banget banget banget,positif
Somebyme &axis-y menyelamatkan aku dari jerawat membandelll,positif
Aku jg pake serumnya dan enakeuuun.. penasaran sm gel cream nya,positif
Bener kaa jujur aku cma make serum doang aja langsung bekas jerawat ilang. Setiap bangun tidur muka kinclong paraaah yaampon:'),positif
"Aku udah pakai dan emang bikin kulit aku cerah bangeeetttt!!! And ya bekas jerawat yang hitam
Berkurang",positif
Bulan bulan awal pake cocok banget kulit kenyal cerah flek memudar tapi lama kelamaan malah jadi butek lg gatau knapa padahal suka banget.,positif
Honestly gue tuh udah make rangkaian itu sekitar 3-4 bulan dan wowww banget sih efeknya di muka ?? dulu tuh yah jidat gue tuh lumayan banyak jerawatnya nah setelah bbrp minggu tuh gue udh nyadar lah kok jerawat gue kmn? Asli bener' ilang itu jerawat dan kl bekas itu juga ya walaupun msh ada keliatannya but ttp sih progresnya good banget dan 1 lagi dulu waktu awal' gue pake Somebyme em muka aku tuh kayak buluk gitu dah?? nah setelah gue pakai bener' skin tone bright gue udh ningkat bangetttt gue juga pakai toner yang hijau itu,positif
aku berminyak benerr efeknya to the point yaudah cerah gitu lo mau apalagi ni gue kasih cerah. untuk texture kayanya ngga ya lebih ke yg snail meskipun harus sabar. sebelumnya pake sleeping mask tp heavy parah pas bangun tidur benyek banget muka kalo tidur miring juga jadi jerawat batu jadinya cuma toner serum gel.,positif
